,Player_ID,goals,assists,minutes_played,Appearances,goals_assists_per_90,goals_assists_per_game
1082,255501,3,7,8575,138,0.10495626822157435,0.07246376811594203
1083,255508,56,38,20241,272,0.41796353935082253,0.34558823529411764
1084,255653,61,24,14294,238,0.5351895900377781,0.35714285714285715
1085,255901,5,7,3721,70,0.2902445579145391,0.17142857142857143
1086,255995,0,0,39,4,0.0,0.0
1087,256120,0,0,968,15,0.0,0.0
1088,256267,8,3,1954,16,0.5066530194472877,0.6875
1089,256361,2,0,641,22,0.28081123244929795,0.09090909090909091
1090,256429,20,10,7911,116,0.341296928327645,0.25862068965517243
1091,256567,0,0,1080,12,0.0,0.0
1092,256680,8,5,4564,86,0.2563540753724803,0.1511627906976744
1093,257062,11,9,5297,71,0.33981498961676415,0.28169014084507044
1094,257376,5,2,7680,86,0.08203125,0.08139534883720931
1095,257448,0,0,223,8,0.0,0.0
1096,257462,3,4,930,36,0.6774193548387096,0.19444444444444445
1097,257851,3,4,13601,172,0.04632012352032938,0.040697674418604654
1098,258475,0,0,1040,16,0.0,0.0
1099,259930,1,1,555,20,0.32432432432432434,0.1
1100,260230,0,0,270,3,0.0,0.0
1101,261502,0,0,73,3,0.0,0.0
1102,261504,3,3,3494,63,0.15455065827132228,0.09523809523809523
1103,261927,1,1,2302,48,0.07819287576020852,0.041666666666666664
1104,262117,0,0,50,1,0.0,0.0
1105,262365,16,10,6990,104,0.33476394849785407,0.25
1106,262391,0,0,299,4,0.0,0.0
1107,262396,0,0,10552,112,0.0,0.0
1108,262689,0,0,3008,44,0.0,0.0
1109,262939,2,9,6509,81,0.152097096328161,0.13580246913580246
1110,262980,1,3,4826,59,0.07459593866556154,0.06779661016949153
1111,263183,2,3,524,14,0.8587786259541985,0.35714285714285715
1112,263361,0,0,536,7,0.0,0.0
1113,263482,3,1,427,14,0.8430913348946136,0.2857142857142857
1114,263627,1,3,4638,66,0.07761966364812418,0.06060606060606061
1115,263727,14,17,13587,188,0.20534334290130274,0.16489361702127658
1116,263843,0,1,1399,37,0.06433166547533953,0.02702702702702703
1117,263856,8,6,9086,137,0.1386748844375963,0.10218978102189781
1118,263860,4,12,6544,115,0.2200488997555012,0.1391304347826087
1119,264046,0,0,45,1,0.0,0.0
1120,265078,0,0,101,7,0.0,0.0
1121,266795,15,8,11160,164,0.18548387096774194,0.1402439024390244
1122,266807,47,38,12799,237,0.5977029455426205,0.35864978902953587
1123,267420,0,0,187,5,0.0,0.0
1124,268670,2,5,4966,75,0.12686266612968183,0.09333333333333334
1125,268946,0,0,245,3,0.0,0.0
1126,268949,0,0,54,1,0.0,0.0
1127,268957,0,0,90,1,0.0,0.0
1128,268958,1,1,333,9,0.5405405405405406,0.2222222222222222
1129,271451,0,0,54,5,0.0,0.0
1130,271988,0,0,329,10,0.0,0.0
1131,272679,1,0,561,16,0.16042780748663102,0.0625
1132,273000,0,0,534,9,0.0,0.0
1133,273152,5,2,12669,156,0.04972768174283684,0.04487179487179487
1134,273236,0,0,180,2,0.0,0.0
1135,273438,0,0,1362,19,0.0,0.0
1136,273738,0,0,15,1,0.0,0.0
1137,274347,1,0,391,11,0.23017902813299232,0.09090909090909091
1138,274484,0,0,73,3,0.0,0.0
1139,274771,0,0,30,3,0.0,0.0
1140,274862,1,1,779,19,0.23106546854942234,0.10526315789473684
1141,275028,0,0,230,4,0.0,0.0
1142,276111,0,1,1688,23,0.0533175355450237,0.043478260869565216
1143,277093,11,1,2014,50,0.5362462760675273,0.24
1144,277118,0,1,1072,24,0.08395522388059702,0.041666666666666664
1145,277137,0,1,4509,61,0.01996007984031936,0.01639344262295082
1146,277384,0,0,6907,72,0.0,0.0
1147,277533,6,5,3223,64,0.30716723549488056,0.171875
1148,278296,4,1,5209,53,0.08638894221539643,0.09433962264150944
1149,278357,0,0,90,1,0.0,0.0
1150,278359,47,8,8499,134,0.5824214613483939,0.41044776119402987
1151,278651,0,0,158,3,0.0,0.0
1152,278837,5,5,6866,100,0.13108068744538304,0.1
1153,278992,0,0,159,6,0.0,0.0
1154,280701,4,5,3579,61,0.22632020117351215,0.14754098360655737
1155,280730,2,13,6534,81,0.2066115702479339,0.18518518518518517
1156,280795,0,0,565,13,0.0,0.0
1157,281404,5,6,2065,47,0.47941888619854717,0.23404255319148937
1158,281755,4,6,3487,68,0.2581015199311729,0.14705882352941177
1159,281769,8,2,10525,128,0.0855106888361045,0.078125
1160,281963,1,1,5323,67,0.033815517565282734,0.029850746268656716
1161,281989,4,4,4071,50,0.17686072218128224,0.16
1162,281990,0,0,90,1,0.0,0.0
1163,282006,0,0,64,1,0.0,0.0
1164,282371,4,3,1904,40,0.33088235294117646,0.175
1165,282406,1,1,524,13,0.3435114503816794,0.15384615384615385
1166,282411,15,19,11086,149,0.27602381381923147,0.22818791946308725
1167,282421,0,0,53,1,0.0,0.0
1168,282429,2,6,3631,45,0.19829248141007988,0.17777777777777778
1169,282434,0,0,29,1,0.0,0.0
1170,282544,1,1,1140,23,0.15789473684210525,0.08695652173913043
1171,282671,0,0,318,8,0.0,0.0
1172,282672,0,0,178,6,0.0,0.0
1173,282694,2,3,1290,42,0.3488372093023256,0.11904761904761904
1174,282700,0,1,615,16,0.14634146341463414,0.0625
1175,282722,3,1,1315,17,0.2737642585551331,0.23529411764705882
1176,282724,0,0,127,2,0.0,0.0
1177,282810,1,4,714,10,0.6302521008403361,0.5
1178,283223,1,3,1515,44,0.2376237623762376,0.09090909090909091
1179,283489,0,0,826,10,0.0,0.0
1180,284342,0,0,6840,70,0.0,0.0
1181,284430,0,0,1003,12,0.0,0.0
1182,284454,0,0,19,1,0.0,0.0
1183,284727,24,10,9361,123,0.3268881529751095,0.2764227642276423
1184,284854,6,4,5728,96,0.15712290502793297,0.10416666666666667
1185,284857,5,10,8877,106,0.15207840486650895,0.14150943396226415
1186,284884,14,7,6662,110,0.2836985890123086,0.19090909090909092
1187,285322,1,3,3370,43,0.10682492581602374,0.09302325581395349
1188,285771,1,0,226,8,0.39823008849557523,0.125
1189,285957,0,0,83,10,0.0,0.0
1190,286384,0,0,3231,40,0.0,0.0
1191,286415,0,0,8870,100,0.0,0.0
1192,286779,0,0,4947,56,0.0,0.0
1193,286849,0,0,1,1,0.0,0.0
1194,287178,0,0,39,2,0.0,0.0
1195,288230,21,29,6550,102,0.6870229007633588,0.49019607843137253
1196,288318,12,18,8409,128,0.3210845522654299,0.234375
1197,288371,0,0,45,1,0.0,0.0
1198,288454,0,0,118,4,0.0,0.0
1199,289236,6,1,1524,66,0.41338582677165353,0.10606060606060606
1200,289241,0,0,19,3,0.0,0.0
1201,289255,0,5,6223,87,0.07231238952273823,0.05747126436781609
1202,289257,1,1,1151,30,0.15638575152041703,0.06666666666666667
1203,289272,0,1,723,18,0.12448132780082988,0.05555555555555555
1204,289286,1,5,1385,29,0.3898916967509025,0.20689655172413793
1205,289287,0,0,37,3,0.0,0.0
1206,289446,0,1,370,5,0.24324324324324326,0.2
1207,290249,6,11,14001,160,0.10927790872080566,0.10625
1208,290273,0,0,1451,19,0.0,0.0
1209,291247,0,0,101,6,0.0,0.0
1210,291417,4,5,6137,73,0.1319863125305524,0.1232876712328767
1211,294321,0,0,181,3,0.0,0.0
1212,294568,0,0,316,9,0.0,0.0
1213,294894,2,0,562,16,0.3202846975088968,0.125
1214,295065,0,1,1480,31,0.060810810810810814,0.03225806451612903
1215,295331,7,5,3851,58,0.2804466372370813,0.20689655172413793
1216,295360,0,0,180,2,0.0,0.0
1217,295414,0,2,3862,63,0.04660797514241326,0.031746031746031744
1218,295622,1,2,1537,25,0.17566688353936238,0.12
1219,296227,0,1,360,4,0.25,0.25
1220,296622,32,29,11443,194,0.47976929126977197,0.31443298969072164
1221,296783,4,1,2073,38,0.2170767004341534,0.13157894736842105
1222,297194,0,0,2148,26,0.0,0.0
1223,297784,0,0,3182,65,0.0,0.0
1224,298197,0,0,951,12,0.0,0.0
1225,298575,4,5,2694,63,0.3006681514476615,0.14285714285714285
1226,298583,0,0,659,8,0.0,0.0
1227,298589,6,0,11764,127,0.045902754165249915,0.047244094488188976
1228,298602,2,0,429,5,0.4195804195804196,0.4
1229,298607,1,0,488,14,0.18442622950819673,0.07142857142857142
1230,298613,0,0,630,7,0.0,0.0
1231,298976,20,6,5936,103,0.3942048517520216,0.2524271844660194
1232,298983,6,6,3051,84,0.35398230088495575,0.14285714285714285
1233,299715,0,0,360,4,0.0,0.0
1234,300168,5,6,9316,143,0.10626878488621727,0.07692307692307693
1235,302991,2,1,5486,80,0.04921618665694495,0.0375
1236,303140,5,0,3848,49,0.11694386694386695,0.10204081632653061
1237,303248,0,0,411,5,0.0,0.0
1238,304250,0,0,110,8,0.0,0.0
1239,305956,1,0,431,15,0.2088167053364269,0.06666666666666667
1240,305957,0,0,4,1,0.0,0.0
1241,307519,0,0,4297,61,0.0,0.0
1242,307805,0,0,45,1,0.0,0.0
1243,308371,0,0,1264,15,0.0,0.0
1244,308801,5,3,2659,39,0.27077848815344113,0.20512820512820512
1245,309007,0,0,140,2,0.0,0.0
1246,309110,23,15,10970,152,0.31175934366453967,0.25
1247,311044,2,6,6431,69,0.11195770486705023,0.11594202898550725
1248,311277,0,0,242,3,0.0,0.0
1249,311287,0,1,1187,20,0.07582139848357203,0.05
1250,311489,0,0,534,17,0.0,0.0
1251,311680,0,0,3,1,0.0,0.0
1252,313113,0,0,109,4,0.0,0.0
1253,314678,1,2,438,15,0.6164383561643836,0.2
1254,315110,16,4,3143,52,0.5727012408526886,0.38461538461538464
1255,315289,1,1,857,15,0.2100350058343057,0.13333333333333333
1256,316264,4,6,2796,39,0.32188841201716734,0.2564102564102564
1257,316884,0,0,90,1,0.0,0.0
1258,317482,0,0,354,10,0.0,0.0
1259,318077,1,0,504,19,0.17857142857142858,0.05263157894736842
1260,319131,0,0,201,3,0.0,0.0
1261,319160,0,2,583,14,0.30874785591766724,0.14285714285714285
1262,319541,0,0,498,6,0.0,0.0
1263,319745,7,5,6492,110,0.16635859519408502,0.10909090909090909
1264,319859,0,0,235,6,0.0,0.0
1265,320259,0,0,52,2,0.0,0.0
1266,320271,3,3,3571,62,0.1512181461775413,0.0967741935483871
1267,320466,0,0,3,2,0.0,0.0
1268,321247,1,0,864,23,0.10416666666666667,0.043478260869565216
1269,321629,0,0,84,3,0.0,0.0
1270,322917,1,0,901,21,0.09988901220865705,0.047619047619047616
1271,323169,0,0,12,1,0.0,0.0
1272,323704,1,2,608,15,0.444078947368421,0.2
1273,323740,0,0,3,1,0.0,0.0
1274,323831,2,1,345,17,0.7826086956521738,0.17647058823529413
1275,324321,0,0,57,8,0.0,0.0
1276,324475,0,0,3,1,0.0,0.0
1277,324946,0,0,28,2,0.0,0.0
1278,326330,9,9,8117,98,0.19958112603178513,0.1836734693877551
1279,326416,2,0,1778,23,0.10123734533183353,0.08695652173913043
1280,327126,2,0,1475,30,0.12203389830508475,0.06666666666666667
1281,328480,0,0,2006,29,0.0,0.0
1282,328914,1,0,595,15,0.15126050420168066,0.06666666666666667
1283,329145,6,1,8884,102,0.07091400270148582,0.06862745098039216
1284,329723,0,1,351,12,0.2564102564102564,0.08333333333333333
1285,329812,1,0,665,17,0.13533834586466165,0.058823529411764705
1286,330352,3,1,4660,67,0.07725321888412018,0.05970149253731343
1287,331496,0,1,851,14,0.10575793184488837,0.07142857142857142
1288,331498,0,0,433,11,0.0,0.0
1289,331505,2,3,2800,46,0.1607142857142857,0.10869565217391304
1290,331511,2,2,1013,33,0.35538005923000987,0.12121212121212122
1291,331514,0,0,34,3,0.0,0.0
1292,332612,7,0,1965,41,0.32061068702290074,0.17073170731707318
1293,333347,0,0,4,1,0.0,0.0
1294,334042,0,0,93,7,0.0,0.0
1295,334222,14,6,4966,71,0.3624647603705195,0.28169014084507044
1296,335216,0,0,49,3,0.0,0.0
1297,335221,0,0,530,6,0.0,0.0
1298,335225,2,4,2001,46,0.2698650674662669,0.13043478260869565
1299,335245,3,2,2114,35,0.21286660359508042,0.14285714285714285
1300,335457,1,1,181,3,0.994475138121547,0.6666666666666666
1301,336168,0,0,424,6,0.0,0.0
1302,336646,0,0,231,9,0.0,0.0
1303,336731,0,1,961,22,0.09365244536940687,0.045454545454545456
1304,336828,1,1,1214,38,0.14827018121911037,0.05263157894736842
1305,336869,3,4,7711,103,0.08170146543898327,0.06796116504854369
1306,337066,4,3,4248,70,0.1483050847457627,0.1
1307,337922,4,1,2231,29,0.20170327207530256,0.1724137931034483
1308,337946,1,0,1267,30,0.07103393843725335,0.03333333333333333
1309,338285,2,1,8874,100,0.030425963488843813,0.03
1310,338424,13,16,10772,125,0.24229483847010772,0.232
1311,338425,15,20,7070,98,0.44554455445544555,0.35714285714285715
1312,339699,1,0,363,9,0.24793388429752067,0.1111111111111111
1313,339707,0,0,45,1,0.0,0.0
1314,339808,2,5,5664,69,0.11122881355932203,0.10144927536231885
1315,339816,5,8,4020,62,0.291044776119403,0.20967741935483872
1316,339820,4,6,4837,78,0.18606574322927436,0.1282051282051282
1317,340205,2,0,147,6,1.2244897959183674,0.3333333333333333
1318,340206,0,0,90,1,0.0,0.0
1319,340339,0,0,370,7,0.0,0.0
1320,340853,0,2,1912,25,0.09414225941422594,0.08
1321,340867,1,1,2286,29,0.07874015748031496,0.06896551724137931
1322,340870,0,0,83,2,0.0,0.0
1323,341110,4,5,2316,33,0.34974093264248707,0.2727272727272727
1324,341227,1,4,2435,35,0.18480492813141683,0.14285714285714285
1325,341230,0,0,90,1,0.0,0.0
1326,341264,1,1,3566,34,0.050476724621424565,0.058823529411764705
1327,341272,1,4,4018,52,0.11199601791936287,0.09615384615384616
1328,341317,1,2,1421,31,0.1900070372976777,0.0967741935483871
1329,341713,0,0,5,1,0.0,0.0
1330,342385,3,2,6876,81,0.06544502617801047,0.06172839506172839
1331,343273,0,0,207,8,0.0,0.0
1332,344393,1,1,1809,23,0.09950248756218906,0.08695652173913043
1333,345654,0,0,820,20,0.0,0.0
1334,346289,4,2,7566,98,0.07137192704203013,0.061224489795918366
1335,346766,0,0,825,12,0.0,0.0
1336,348425,0,1,42,3,2.142857142857143,0.3333333333333333
1337,348795,11,6,3780,48,0.40476190476190477,0.3541666666666667
1338,349066,33,5,6166,103,0.5546545572494324,0.36893203883495146
1339,349599,1,8,5890,91,0.13752122241086587,0.0989010989010989
1340,349836,3,0,4695,70,0.05750798722044728,0.04285714285714286
1341,349856,1,1,3081,54,0.05842259006815969,0.037037037037037035
1342,349873,0,0,85,5,0.0,0.0
1343,350219,3,7,3250,50,0.27692307692307694,0.2
1344,350364,0,2,1615,26,0.11145510835913312,0.07692307692307693
1345,351478,63,40,17336,224,0.5347254268574065,0.45982142857142855
1346,351746,2,2,1422,21,0.25316455696202533,0.19047619047619047
1347,351809,2,6,9110,105,0.07903402854006586,0.0761904761904762
1348,351892,0,0,166,3,0.0,0.0
1349,353032,2,0,2410,29,0.07468879668049792,0.06896551724137931
1350,353959,0,0,17,2,0.0,0.0
1351,354361,2,2,2582,36,0.139426800929512,0.1111111111111111
1352,354697,0,0,1083,18,0.0,0.0
1353,354741,25,3,6610,132,0.3812405446293495,0.21212121212121213
1354,355335,0,0,1185,15,0.0,0.0
1355,355624,0,0,381,5,0.0,0.0
1356,355627,0,1,720,2,0.125,0.5
1357,355628,2,6,11025,145,0.0653061224489796,0.05517241379310345
1358,355861,10,3,1507,23,0.7763769077637691,0.5652173913043478
1359,356197,12,19,10347,149,0.2696433748912728,0.2080536912751678
1360,357162,0,1,986,22,0.09127789046653144,0.045454545454545456
1361,357565,4,5,6901,97,0.1173742935806405,0.09278350515463918
1362,357884,1,0,5611,67,0.016039921582605598,0.014925373134328358
1363,357885,12,17,9072,129,0.2876984126984127,0.2248062015503876
1364,358115,0,0,1685,22,0.0,0.0
1365,358143,0,0,1993,26,0.0,0.0
1366,358250,0,2,6963,89,0.025850926324859975,0.02247191011235955
1367,359210,0,0,42,3,0.0,0.0
1368,361104,2,4,3428,51,0.15752625437572929,0.11764705882352941
1369,361254,24,1,4990,74,0.45090180360721444,0.33783783783783783
1370,362086,4,4,2644,34,0.2723146747352496,0.23529411764705882
1371,362842,3,4,2625,48,0.24000000000000002,0.14583333333333334
1372,363541,0,0,25,1,0.0,0.0
1373,364237,2,0,2317,32,0.07768666378938283,0.0625
1374,364240,0,0,90,1,0.0,0.0
1375,364603,2,1,1232,33,0.21915584415584416,0.09090909090909091
1376,366930,0,1,769,29,0.11703511053315994,0.034482758620689655
1377,367464,0,0,3137,35,0.0,0.0
1378,367466,1,2,4327,52,0.0623988906863878,0.057692307692307696
1379,368582,0,0,20,2,0.0,0.0
1380,369081,8,8,7392,128,0.19480519480519481,0.125
1381,370691,1,1,2782,36,0.06470165348670022,0.05555555555555555
1382,371003,0,0,7,2,0.0,0.0
1383,371174,0,3,1678,55,0.1609058402860548,0.05454545454545454
1384,371998,28,23,7416,117,0.6189320388349514,0.4358974358974359
1385,372051,0,0,4,1,0.0,0.0
1386,372246,31,25,14033,179,0.3591534240718307,0.3128491620111732
1387,373683,0,0,39,1,0.0,0.0
1388,373916,0,1,186,4,0.4838709677419355,0.25
1389,374077,2,0,2956,51,0.06089309878213803,0.0392156862745098
1390,374081,0,0,1027,15,0.0,0.0
1391,374082,0,0,44,3,0.0,0.0
1392,374139,7,9,4422,62,0.3256445047489824,0.25806451612903225
1393,376211,0,3,1019,21,0.2649656526005888,0.14285714285714285
1394,376514,2,5,8411,104,0.07490191416002853,0.0673076923076923
1395,376588,0,1,916,15,0.0982532751091703,0.06666666666666667
1396,378139,2,2,4018,74,0.0895968143354903,0.05405405405405406
1397,378293,6,6,7613,101,0.1418626034414817,0.1188118811881188
1398,378463,1,0,1464,19,0.06147540983606557,0.05263157894736842
1399,378954,0,0,445,7,0.0,0.0
1400,379548,0,0,90,1,0.0,0.0
1401,380598,2,3,4918,60,0.09150061000406669,0.08333333333333333
1402,385084,0,0,155,4,0.0,0.0
1403,387129,2,1,8346,109,0.03235082674335011,0.027522935779816515
1404,390688,1,1,1198,20,0.15025041736227046,0.1
1405,391332,0,0,1,1,0.0,0.0
1406,391346,0,0,21,2,0.0,0.0
1407,391719,2,0,513,8,0.3508771929824561,0.25
1408,393436,0,0,78,1,0.0,0.0
1409,394285,0,0,868,20,0.0,0.0
1410,396107,0,0,180,2,0.0,0.0
1411,396115,0,0,74,1,0.0,0.0
1412,396324,0,0,154,2,0.0,0.0
1413,396328,0,0,38,3,0.0,0.0
1414,396333,0,0,401,9,0.0,0.0
1415,396334,0,0,1,1,0.0,0.0
1416,396340,0,0,3,1,0.0,0.0
1417,396894,52,20,12867,164,0.5036138960130567,0.43902439024390244
1418,397676,0,0,2880,32,0.0,0.0
1419,397896,0,1,617,15,0.1458670988654781,0.06666666666666667
1420,398073,2,0,757,9,0.23778071334214002,0.2222222222222222
1421,398159,0,0,26,2,0.0,0.0
1422,398163,0,1,291,10,0.30927835051546393,0.1
1423,398184,10,11,4995,89,0.3783783783783784,0.23595505617977527
1424,398808,0,0,794,10,0.0,0.0
1425,398809,0,0,507,11,0.0,0.0
1426,398886,0,0,62,6,0.0,0.0
1427,399273,0,0,3,2,0.0,0.0
1428,399775,0,0,613,10,0.0,0.0
1429,399776,9,5,9388,102,0.1342138900724329,0.13725490196078433
1430,399779,0,0,86,4,0.0,0.0
1431,399780,0,0,12,3,0.0,0.0
1432,399887,0,0,422,8,0.0,0.0
1433,401530,2,3,5546,63,0.08113956004327444,0.07936507936507936
1434,401624,1,1,1827,21,0.09852216748768473,0.09523809523809523
1435,401922,15,14,6631,118,0.3936057909817524,0.2457627118644068
1436,402733,1,3,1224,18,0.29411764705882354,0.2222222222222222
1437,404688,2,2,1741,39,0.2067777139574957,0.10256410256410256
1438,404839,0,0,544,7,0.0,0.0
1439,405398,7,8,5380,94,0.25092936802973975,0.1595744680851064
1440,405564,0,0,1,1,0.0,0.0
1441,408471,4,2,2906,45,0.1858224363386098,0.13333333333333333
1442,409106,1,1,1789,24,0.10061486864169927,0.08333333333333333
1443,411177,0,0,90,1,0.0,0.0
1444,411975,5,5,8289,95,0.10857763300760043,0.10526315789473684
1445,412045,0,0,153,3,0.0,0.0
1446,412363,10,13,3843,74,0.5386416861826698,0.3108108108108108
1447,412669,3,2,684,28,0.6578947368421052,0.17857142857142858
1448,413262,2,5,1549,43,0.4067140090380891,0.16279069767441862
1449,413502,0,0,1,1,0.0,0.0
1450,417575,1,1,3316,59,0.054282267792521106,0.03389830508474576
1451,422460,6,5,2775,62,0.3567567567567568,0.1774193548387097
1452,423166,0,0,472,7,0.0,0.0
1453,423440,2,2,5577,77,0.064550833781603,0.05194805194805195
1454,423444,6,0,7840,127,0.06887755102040817,0.047244094488188976
1455,424784,13,5,4525,64,0.35801104972375686,0.28125
1456,425028,0,0,21,1,0.0,0.0
1457,429901,0,0,920,18,0.0,0.0
1458,430488,0,0,7,1,0.0,0.0
1459,430579,0,0,770,23,0.0,0.0
1460,433049,45,7,10017,166,0.4672057502246182,0.3132530120481928
1461,434990,0,0,167,1,0.0,0.0
1462,439465,0,0,244,10,0.0,0.0
1463,441287,2,0,719,19,0.25034770514603616,0.10526315789473684
1464,442805,1,0,4936,62,0.018233387358184763,0.016129032258064516
1465,442816,0,2,1766,23,0.10192525481313704,0.08695652173913043
1466,443222,4,3,1302,36,0.4838709677419355,0.19444444444444445
1467,445631,0,0,8,1,0.0,0.0
1468,447052,2,0,462,8,0.38961038961038963,0.25
1469,447661,0,0,1782,38,0.0,0.0
1470,448344,0,6,5090,106,0.10609037328094302,0.05660377358490566
1471,448628,1,8,8348,90,0.09702922855773838,0.1
1472,448844,0,1,6126,74,0.014691478942213516,0.013513513513513514
1473,449796,2,2,3957,38,0.09097801364670205,0.10526315789473684
1474,453704,0,0,2295,23,0.0,0.0
1475,454238,0,1,1646,23,0.054678007290400975,0.043478260869565216
1476,455056,0,0,526,8,0.0,0.0
1477,455181,8,17,4009,65,0.5612372162634074,0.38461538461538464
1478,455349,2,3,1392,30,0.3232758620689655,0.16666666666666666
1479,456938,1,1,178,9,1.0112359550561798,0.2222222222222222
1480,459463,11,7,5118,79,0.31652989449003516,0.22784810126582278
1481,461617,0,0,364,1,0.0,0.0
1482,461618,0,0,45,1,0.0,0.0
1483,461858,0,0,9,1,0.0,0.0
1484,462250,21,14,4994,82,0.6307569082899479,0.4268292682926829
1485,463332,0,0,12,2,0.0,0.0
1486,465967,1,1,3984,63,0.045180722891566265,0.031746031746031744
1487,466298,0,1,1589,23,0.056639395846444306,0.043478260869565216
1488,466794,1,0,2426,26,0.03709810387469085,0.038461538461538464
1489,466805,3,1,1325,27,0.27169811320754716,0.14814814814814814
1490,466810,10,4,916,17,1.3755458515283843,0.8235294117647058
1491,471474,2,2,1340,40,0.26865671641791045,0.1
1492,476100,0,0,61,1,0.0,0.0
1493,476344,4,10,6236,76,0.2020525978191148,0.18421052631578946
1494,476352,4,6,4696,84,0.19165247018739354,0.11904761904761904
1495,477238,0,0,22,1,0.0,0.0
1496,480267,6,1,4289,54,0.14688738633714152,0.12962962962962962
1497,480763,1,1,3336,41,0.0539568345323741,0.04878048780487805
1498,480883,1,2,1069,31,0.2525724976613658,0.0967741935483871
1499,480955,0,0,837,12,0.0,0.0
1500,481084,6,5,2224,52,0.44514388489208634,0.21153846153846154
1501,482179,0,0,45,1,0.0,0.0
1502,483461,1,0,584,11,0.1541095890410959,0.09090909090909091
1503,483573,1,8,9132,129,0.08869908015768725,0.06976744186046512
1504,487688,1,2,958,31,0.28183716075156573,0.0967741935483871
1505,488626,0,0,188,3,0.0,0.0
1506,491693,0,0,736,14,0.0,0.0
1507,494880,1,0,2687,32,0.033494603647190174,0.03125
1508,495601,0,1,1268,18,0.07097791798107256,0.05555555555555555
1509,495621,0,0,353,4,0.0,0.0
1510,495625,0,0,2234,25,0.0,0.0
1511,495629,2,3,5340,62,0.08426966292134831,0.08064516129032258
1512,497663,0,0,105,2,0.0,0.0
1513,500191,0,0,254,3,0.0,0.0
1514,501418,2,1,3805,51,0.07095926412614981,0.058823529411764705
1515,502676,0,0,2160,18,0.0,0.0
1516,503991,2,2,3190,60,0.11285266457680251,0.06666666666666667
1517,505673,0,0,62,4,0.0,0.0
1518,505674,1,1,463,3,0.38876889848812096,0.6666666666666666
1519,506248,6,4,5290,70,0.17013232514177692,0.14285714285714285
1520,510971,0,1,61,1,1.4754098360655739,1.0
1521,513031,1,0,1848,29,0.048701298701298704,0.034482758620689655
1522,514514,0,0,16,6,0.0,0.0
1523,517753,0,0,2929,35,0.0,0.0
1524,517842,0,1,4944,62,0.01820388349514563,0.016129032258064516
1525,517894,6,6,1128,29,0.9574468085106383,0.41379310344827586
1526,520947,1,0,643,14,0.13996889580093314,0.07142857142857142
1527,523977,1,0,532,22,0.16917293233082706,0.045454545454545456
1528,524000,2,1,2435,24,0.11088295687885011,0.125
1529,524010,1,0,1342,36,0.06706408345752608,0.027777777777777776
1530,524925,0,0,619,16,0.0,0.0
1531,525299,0,4,1023,9,0.3519061583577713,0.4444444444444444
1532,525578,3,1,1514,31,0.23778071334214002,0.12903225806451613
1533,527350,8,2,1869,61,0.48154093097913325,0.16393442622950818
1534,527698,2,1,2360,42,0.11440677966101695,0.07142857142857142
1535,527838,0,0,399,17,0.0,0.0
1536,531062,0,0,65,1,0.0,0.0
1537,531829,1,1,850,23,0.21176470588235294,0.08695652173913043
1538,533568,0,0,1072,14,0.0,0.0
1539,536152,0,0,12,1,0.0,0.0
1540,537382,6,5,3796,66,0.2608008429926238,0.16666666666666666
1541,538810,0,0,64,1,0.0,0.0
1542,541646,0,0,112,2,0.0,0.0
1543,544106,0,2,2133,22,0.08438818565400844,0.09090909090909091
1544,548111,3,0,338,7,0.7988165680473374,0.42857142857142855
1545,548188,0,0,3,1,0.0,0.0
1546,550549,0,0,62,3,0.0,0.0
1547,552425,5,3,7455,99,0.096579476861167,0.08080808080808081
1548,553875,0,4,2946,45,0.12219959266802444,0.08888888888888889
1549,557149,4,9,3652,74,0.3203723986856517,0.17567567567567569
1550,560483,3,2,1493,34,0.3014065639651708,0.14705882352941177
1551,561613,0,0,107,2,0.0,0.0
1552,562742,0,0,180,2,0.0,0.0
1553,563812,0,2,192,9,0.9375,0.2222222222222222
1554,563963,1,1,2726,31,0.06603081438004402,0.06451612903225806
1555,566036,1,0,19,1,4.7368421052631575,1.0
1556,568157,10,5,2816,55,0.47940340909090906,0.2727272727272727
1557,568158,0,0,793,19,0.0,0.0
1558,568835,0,0,29,5,0.0,0.0
1559,569375,0,0,177,10,0.0,0.0
1560,569866,3,1,574,21,0.627177700348432,0.19047619047619047
1561,570421,1,1,1203,31,0.14962593516209477,0.06451612903225806
1562,571020,11,7,3619,68,0.44763746891406464,0.2647058823529412
1563,573775,9,6,2915,58,0.4631217838765009,0.25862068965517243
1564,580560,0,0,665,12,0.0,0.0
1565,583508,0,0,62,1,0.0,0.0
1566,583510,0,0,28,1,0.0,0.0
1567,585700,0,0,6,1,0.0,0.0
1568,590690,1,0,88,2,1.0227272727272727,0.5
1569,591375,0,0,36,2,0.0,0.0
1570,594926,0,1,242,9,0.371900826446281,0.1111111111111111
1571,596884,0,0,1,1,0.0,0.0
1572,599263,0,0,12,3,0.0,0.0
1573,600151,0,0,1,1,0.0,0.0
1574,605184,0,0,235,4,0.0,0.0
1575,607779,0,0,13,1,0.0,0.0
1576,608531,1,0,394,9,0.22842639593908629,0.1111111111111111
1577,609361,0,0,273,9,0.0,0.0
1578,610083,0,1,4210,63,0.021377672209026127,0.015873015873015872
1579,610336,1,0,176,8,0.5113636363636364,0.125
1580,611198,0,0,11,2,0.0,0.0
1581,611426,0,0,156,8,0.0,0.0
1582,615636,0,0,215,5,0.0,0.0
