,Player_ID,goals,assists,minutes_played,Appearances,goals_assists_per_game
725,139396,2,1,1449,32,0.09375
726,139434,1,4,5654,76,0.06578947368421052
727,139435,8,10,6282,73,0.2465753424657534
728,139449,0,0,129,3,0.0
729,139895,5,7,13199,189,0.06349206349206349
730,139915,3,3,822,23,0.2608695652173913
731,140082,0,0,267,6,0.0
732,140436,8,2,3247,72,0.1388888888888889
733,140776,31,29,10478,160,0.375
734,140808,0,0,90,1,0.0
735,141834,17,15,6101,140,0.22857142857142856
736,141835,12,5,4048,65,0.26153846153846155
737,142021,14,17,14632,176,0.17613636363636365
738,142023,0,0,552,14,0.0
739,142027,2,7,2914,73,0.1232876712328767
740,142031,0,1,4661,58,0.017241379310344827
741,142033,0,0,180,2,0.0
742,142419,3,2,9071,106,0.04716981132075472
743,142920,0,1,318,14,0.07142857142857142
744,143029,1,0,3067,32,0.03125
745,144128,0,0,3420,38,0.0
746,145707,3,7,3534,41,0.24390243902439024
747,145769,24,3,6537,130,0.2076923076923077
748,145866,0,0,24,2,0.0
749,145918,1,0,286,6,0.16666666666666666
750,146227,0,2,4905,56,0.03571428571428571
751,146799,0,0,60,1,0.0
752,146854,38,17,6189,91,0.6043956043956044
753,147078,0,1,1215,17,0.058823529411764705
754,148004,0,0,1927,23,0.0
755,148355,0,1,3953,57,0.017543859649122806
756,148396,0,0,17,1,0.0
757,148666,1,2,6194,75,0.04
758,148928,26,14,17483,228,0.17543859649122806
759,149231,12,10,6257,88,0.25
760,149498,7,6,14117,162,0.08024691358024691
761,149716,3,3,2389,34,0.17647058823529413
762,150948,6,11,11021,163,0.10429447852760736
763,151470,0,3,3172,65,0.046153846153846156
764,153236,3,2,5308,75,0.06666666666666667
765,153238,21,18,7699,90,0.43333333333333335
766,153427,8,16,7003,139,0.17266187050359713
767,154059,46,10,9851,178,0.3146067415730337
768,155423,1,0,1438,17,0.058823529411764705
769,156501,3,1,5741,82,0.04878048780487805
770,156808,2,3,8243,102,0.049019607843137254
771,156814,6,6,5146,90,0.13333333333333333
772,158057,1,1,514,14,0.14285714285714285
773,158071,0,0,29,1,0.0
774,158704,0,0,791,23,0.0
775,158791,3,2,8721,114,0.043859649122807015
776,158795,7,1,5287,95,0.08421052631578947
777,158849,0,0,1725,25,0.0
778,158863,12,6,22141,247,0.0728744939271255
779,159142,0,0,2521,29,0.0
780,160182,0,0,660,13,0.0
781,160506,0,0,406,8,0.0
782,161267,0,3,1201,27,0.1111111111111111
783,162027,0,0,360,4,0.0
784,162038,35,4,6822,81,0.48148148148148145
785,162043,0,0,10,1,0.0
786,162056,18,6,6177,105,0.22857142857142856
787,162063,0,0,74,2,0.0
788,162074,3,1,1354,25,0.16
789,162079,2,1,2560,58,0.05172413793103448
790,162652,0,2,850,28,0.07142857142857142
791,163086,3,3,5170,67,0.08955223880597014
792,164055,0,11,5939,79,0.13924050632911392
793,164292,0,0,17,2,0.0
794,164477,0,0,33,1,0.0
795,164770,7,5,16760,198,0.06060606060606061
796,164816,0,0,11,2,0.0
797,165007,14,34,13100,209,0.22966507177033493
798,165012,2,1,1961,31,0.0967741935483871
799,165467,0,0,5291,53,0.0
800,165873,0,1,450,5,0.2
801,166677,1,1,2714,28,0.07142857142857142
802,166683,0,0,963,39,0.0
803,167093,0,1,4244,51,0.0196078431372549
804,167228,0,0,2868,32,0.0
805,167291,10,4,5158,63,0.2222222222222222
806,167721,28,7,6049,98,0.35714285714285715
807,167798,1,3,620,24,0.16666666666666666
808,167850,13,2,1964,28,0.5357142857142857
809,168959,2,4,11307,181,0.03314917127071823
810,169497,0,0,4441,49,0.0
811,170472,5,13,13277,173,0.10404624277456648
812,170646,0,1,788,19,0.05263157894736842
813,170895,2,1,1557,31,0.0967741935483871
814,171068,0,1,1231,15,0.06666666666666667
815,171165,0,0,169,5,0.0
816,171167,0,0,558,11,0.0
817,171362,1,0,5492,76,0.013157894736842105
818,172015,0,0,18508,208,0.0
819,172127,0,0,41,3,0.0
820,172142,2,0,643,20,0.1
821,172181,1,4,2118,28,0.17857142857142858
822,173900,0,2,1256,28,0.07142857142857142
823,174344,7,14,9377,138,0.15217391304347827
824,174694,0,0,133,5,0.0
825,174706,2,0,1556,27,0.07407407407407407
826,174859,0,0,1234,19,0.0
827,175323,4,0,8288,111,0.036036036036036036
828,175446,3,10,11329,138,0.09420289855072464
829,175449,21,31,14172,216,0.24074074074074073
830,175836,0,0,556,13,0.0
831,175914,0,0,44,4,0.0
832,175921,2,1,1032,21,0.14285714285714285
833,176067,3,2,675,24,0.20833333333333334
834,176133,1,0,1567,35,0.02857142857142857
835,176140,5,0,7047,79,0.06329113924050633
836,176285,6,4,3976,64,0.15625
837,176553,5,3,9749,111,0.07207207207207207
838,176591,0,2,2304,41,0.04878048780487805
839,176936,0,0,1350,15,0.0
840,177046,1,13,15713,189,0.07407407407407407
841,177065,23,6,6221,91,0.31868131868131866
842,177452,3,0,943,43,0.06976744186046512
843,177467,103,28,19543,253,0.5177865612648221
844,177847,15,15,6632,132,0.22727272727272727
845,177862,1,2,1503,24,0.125
846,178107,4,3,1290,30,0.23333333333333334
847,178187,3,2,2298,49,0.10204081632653061
848,178314,0,0,696,10,0.0
849,178425,2,8,21768,261,0.038314176245210725
850,179184,1,0,519,15,0.06666666666666667
851,181112,0,1,1443,25,0.04
852,181477,4,4,1969,36,0.2222222222222222
853,181619,0,0,171,3,0.0
854,182381,2,4,1569,33,0.18181818181818182
855,182579,1,2,2006,29,0.10344827586206896
856,182581,1,1,936,17,0.11764705882352941
857,182712,2,8,5151,74,0.13513513513513514
858,182877,0,1,495,9,0.1111111111111111
859,182904,7,4,12015,157,0.07006369426751592
860,182963,0,3,1751,31,0.0967741935483871
861,183647,3,6,14293,163,0.05521472392638037
862,184672,12,5,5358,106,0.16037735849056603
863,184767,3,5,13184,162,0.04938271604938271
864,184779,0,2,4359,52,0.038461538461538464
865,185245,4,0,1410,26,0.15384615384615385
866,185570,1,0,387,10,0.1
867,185593,0,0,153,8,0.0
868,186399,2,2,1135,31,0.12903225806451613
869,186862,3,2,8221,95,0.05263157894736842
870,186891,0,0,971,15,0.0
871,186997,2,0,386,12,0.16666666666666666
872,187530,0,0,93,2,0.0
873,187896,0,0,218,5,0.0
874,188157,0,1,2765,54,0.018518518518518517
875,188651,0,0,159,11,0.0
876,188838,2,1,10267,126,0.023809523809523808
877,188853,0,0,421,11,0.0
878,188854,20,22,18116,258,0.16279069767441862
879,189441,25,11,7664,97,0.3711340206185567
880,189452,0,0,2347,34,0.0
881,189453,4,8,5708,72,0.16666666666666666
882,189458,4,3,4602,56,0.125
883,191217,0,2,2100,23,0.08695652173913043
884,192009,6,5,6915,127,0.08661417322834646
885,192279,0,0,4716,53,0.0
886,192735,0,1,6945,86,0.011627906976744186
887,192736,6,1,2304,62,0.11290322580645161
888,193098,6,15,10596,131,0.16030534351145037
889,193153,0,0,26,2,0.0
890,193515,7,1,3110,47,0.1702127659574468
891,193593,0,0,267,5,0.0
892,193784,1,5,8266,102,0.058823529411764705
893,193938,5,0,2451,41,0.12195121951219512
894,195171,12,14,8698,125,0.208
895,195332,0,0,33,1,0.0
896,195488,0,0,720,8,0.0
897,195605,3,0,1623,29,0.10344827586206896
898,196435,0,1,1224,19,0.05263157894736842
899,197122,1,0,5565,65,0.015384615384615385
900,197126,10,2,2472,68,0.17647058823529413
901,197135,2,10,13470,172,0.06976744186046512
902,197545,10,16,16986,223,0.11659192825112108
903,197602,0,0,1079,15,0.0
904,198006,0,1,1569,25,0.04
905,198008,9,2,2164,27,0.4074074074074074
906,198529,0,0,136,2,0.0
907,199299,0,0,194,6,0.0
908,199321,0,0,10540,119,0.0
909,199330,0,0,90,1,0.0
910,199369,27,7,8642,157,0.21656050955414013
911,200558,2,3,4472,62,0.08064516129032258
912,200612,0,0,3,1,0.0
913,201861,0,1,347,17,0.058823529411764705
914,202984,6,10,12182,161,0.09937888198757763
915,203043,11,3,11875,144,0.09722222222222222
916,203378,2,3,1743,57,0.08771929824561403
917,203394,6,7,3907,58,0.22413793103448276
918,203496,18,23,8350,99,0.41414141414141414
919,203516,0,0,787,20,0.0
920,203617,0,0,2380,32,0.0
921,203778,0,3,3222,42,0.07142857142857142
922,204097,0,0,102,3,0.0
923,204102,0,2,2201,26,0.07692307692307693
924,204103,0,2,378,11,0.18181818181818182
925,205503,0,0,1530,27,0.0
926,205562,7,13,5761,104,0.19230769230769232
927,205569,2,2,3486,61,0.06557377049180328
928,205938,3,0,2224,31,0.0967741935483871
929,206040,1,2,577,21,0.14285714285714285
930,206947,3,5,5683,91,0.08791208791208792
931,207302,0,0,11436,128,0.0
932,207834,1,3,12267,132,0.030303030303030304
933,207917,3,2,2891,47,0.10638297872340426
934,207922,0,0,173,12,0.0
935,207924,13,10,6961,113,0.20353982300884957
936,208116,0,1,300,4,0.25
937,208715,2,2,1831,33,0.12121212121212122
938,208890,7,4,3892,77,0.14285714285714285
939,209513,0,0,180,2,0.0
940,210143,4,1,1000,25,0.2
941,210153,0,0,1192,16,0.0
942,211251,16,17,6813,123,0.2682926829268293
943,211389,0,0,2987,37,0.0
944,211395,0,1,480,13,0.07692307692307693
945,212391,46,12,10342,162,0.35802469135802467
946,212862,0,0,9360,98,0.0
947,212867,0,1,909,14,0.07142857142857142
948,212899,0,0,141,6,0.0
949,213260,15,16,9889,153,0.20261437908496732
950,213595,0,0,339,7,0.0
951,213670,1,1,4768,58,0.034482758620689655
952,213841,0,0,623,8,0.0
953,214316,21,10,4959,92,0.33695652173913043
954,214775,7,11,5104,108,0.16666666666666666
955,216240,3,11,7448,82,0.17073170731707318
956,216463,0,0,468,10,0.0
957,216464,14,6,2986,57,0.3508771929824561
958,216569,2,1,1452,26,0.11538461538461539
959,216870,1,1,8403,106,0.018867924528301886
960,217144,0,3,1699,29,0.10344827586206896
961,217149,0,0,123,2,0.0
962,217728,10,4,3112,42,0.3333333333333333
963,217886,0,1,776,18,0.05555555555555555
964,218118,0,0,334,8,0.0
965,221025,9,5,7154,109,0.12844036697247707
966,221150,1,4,15642,173,0.028901734104046242
967,221309,12,14,8006,105,0.24761904761904763
968,221315,0,2,3449,46,0.043478260869565216
969,221316,22,38,13307,226,0.26548672566371684
970,221321,4,0,5088,58,0.06896551724137931
971,221322,6,27,19364,232,0.14224137931034483
972,221899,26,12,8504,128,0.296875
973,221986,0,3,1574,31,0.0967741935483871
974,222571,0,0,67,4,0.0
975,223053,1,2,7287,105,0.02857142857142857
976,223068,10,9,5889,83,0.2289156626506024
977,223073,0,0,114,3,0.0
978,223560,4,2,1169,25,0.24
979,223725,37,18,9639,176,0.3125
980,223779,0,0,4,1,0.0
981,223781,0,0,4,1,0.0
982,223890,0,2,2539,34,0.058823529411764705
983,224884,0,0,109,2,0.0
984,225015,1,0,3737,51,0.0196078431372549
985,225020,7,2,1441,51,0.17647058823529413
986,225122,28,27,10070,145,0.3793103448275862
987,225452,0,0,594,19,0.0
988,225462,1,0,3447,59,0.01694915254237288
989,225593,12,6,4194,69,0.2608695652173913
990,226005,0,0,24,1,0.0
991,226006,0,0,1023,12,0.0
992,226012,0,0,14580,157,0.0
993,226074,5,8,4298,74,0.17567567567567569
994,227081,5,1,2511,47,0.1276595744680851
995,227805,0,0,6795,76,0.0
996,227961,31,10,7932,123,0.3333333333333333
997,228584,1,3,4301,54,0.07407407407407407
998,228761,11,21,8196,123,0.2601626016260163
999,228917,2,7,8636,117,0.07692307692307693
1000,229004,0,0,95,5,0.0
1001,229604,0,0,16962,183,0.0
1002,229804,11,4,13031,165,0.09090909090909091
1003,230222,1,0,439,5,0.2
1004,230541,1,2,1118,26,0.11538461538461539
1005,230784,16,7,10627,163,0.1411042944785276
1006,230895,0,0,90,1,0.0
1007,231572,2,6,5190,82,0.0975609756097561
1008,232271,3,4,2099,35,0.2
1009,234523,27,2,6343,99,0.29292929292929293
1010,234811,0,0,8533,89,0.0
1011,235412,0,1,1486,19,0.05263157894736842
1012,235540,0,0,562,10,0.0
1013,236202,0,0,761,20,0.0
1014,236734,0,0,630,7,0.0
1015,236956,0,0,1088,14,0.0
1016,237499,0,0,1214,22,0.0
1017,237617,1,0,856,26,0.038461538461538464
1018,238032,0,0,360,4,0.0
1019,238407,5,0,1977,33,0.15151515151515152
1020,238486,0,0,708,14,0.0
1021,238717,0,1,746,18,0.05555555555555555
1022,238865,0,0,434,11,0.0
1023,238868,6,7,8843,139,0.09352517985611511
1024,239962,0,0,616,11,0.0
1025,240039,0,0,861,12,0.0
1026,240360,0,0,1709,21,0.0
1027,240692,0,0,1838,17,0.0
1028,240900,0,0,1610,29,0.0
1029,241391,1,2,1060,20,0.15
1030,242295,0,0,562,11,0.0
1031,242301,0,0,90,1,0.0
1032,242497,5,6,8983,144,0.0763888888888889
1033,242532,7,3,2573,65,0.15384615384615385
1034,242548,9,9,5014,80,0.225
1035,242827,0,0,180,2,0.0
1036,243541,16,3,4948,70,0.2714285714285714
1037,245014,23,14,9917,148,0.25
1038,245048,0,0,484,6,0.0
1039,245056,0,2,996,16,0.125
1040,245893,0,0,831,11,0.0
1041,246204,4,1,3493,51,0.09803921568627451
1042,246277,5,7,4621,100,0.12
1043,246291,8,2,11403,136,0.07352941176470588
1044,246335,0,0,900,10,0.0
1045,246877,0,2,1555,26,0.07692307692307693
1046,247189,0,0,705,10,0.0
1047,247250,8,4,8243,105,0.11428571428571428
1048,247652,7,2,2338,32,0.28125
1049,248213,0,0,43,1,0.0
1050,248330,3,1,4223,59,0.06779661016949153
1051,248738,0,0,8392,88,0.0
1052,249303,0,0,210,9,0.0
1053,249471,0,0,3,1,0.0
1054,249513,3,2,6180,72,0.06944444444444445
1055,249730,2,2,3625,43,0.09302325581395349
1056,250845,4,6,14412,174,0.05747126436781609
1057,251106,40,12,10851,163,0.31901840490797545
1058,251680,0,1,408,8,0.125
1059,251846,0,0,90,1,0.0
1060,251848,2,10,4536,87,0.13793103448275862
1061,251876,3,10,8106,93,0.13978494623655913
1062,251878,0,3,6943,81,0.037037037037037035
1063,251883,0,0,5,1,0.0
1064,251888,0,0,1,1,0.0
1065,251892,0,0,1350,15,0.0
1066,251896,1,0,3257,49,0.02040816326530612
1067,251897,9,4,2773,79,0.16455696202531644
1068,252641,12,13,5919,110,0.22727272727272727
1069,252667,0,3,4645,62,0.04838709677419355
1070,252677,63,32,19589,254,0.37401574803149606
1071,252688,0,0,30,1,0.0
1072,253267,0,0,5,1,0.0
1073,253765,0,0,893,10,0.0
1074,253839,9,1,4623,77,0.12987012987012986
1075,253892,0,0,13,1,0.0
1076,254037,0,2,4199,57,0.03508771929824561
1077,254290,0,2,214,12,0.16666666666666666
1078,254476,0,0,90,1,0.0
1079,255284,1,11,5246,66,0.18181818181818182
1080,255488,1,1,12628,141,0.014184397163120567
1081,255493,0,0,1,1,0.0
1082,255501,3,7,8575,138,0.07246376811594203
1083,255508,56,38,20241,272,0.34558823529411764
1084,255653,61,24,14294,238,0.35714285714285715
1085,255901,5,7,3721,70,0.17142857142857143
1086,255995,0,0,39,4,0.0
1087,256120,0,0,968,15,0.0
1088,256267,8,3,1954,16,0.6875
1089,256361,2,0,641,22,0.09090909090909091
1090,256429,20,10,7911,116,0.25862068965517243
1091,256567,0,0,1080,12,0.0
1092,256680,8,5,4564,86,0.1511627906976744
1093,257062,11,9,5297,71,0.28169014084507044
1094,257376,5,2,7680,86,0.08139534883720931
1095,257448,0,0,223,8,0.0
1096,257462,3,4,930,36,0.19444444444444445
1097,257851,3,4,13601,172,0.040697674418604654
1098,258475,0,0,1040,16,0.0
1099,259930,1,1,555,20,0.1
1100,260230,0,0,270,3,0.0
1101,261502,0,0,73,3,0.0
1102,261504,3,3,3494,63,0.09523809523809523
1103,261927,1,1,2302,48,0.041666666666666664
1104,262117,0,0,50,1,0.0
1105,262365,16,10,6990,104,0.25
1106,262391,0,0,299,4,0.0
1107,262396,0,0,10552,112,0.0
1108,262689,0,0,3008,44,0.0
1109,262939,2,9,6509,81,0.13580246913580246
1110,262980,1,3,4826,59,0.06779661016949153
1111,263183,2,3,524,14,0.35714285714285715
1112,263361,0,0,536,7,0.0
1113,263482,3,1,427,14,0.2857142857142857
1114,263627,1,3,4638,66,0.06060606060606061
1115,263727,14,17,13587,188,0.16489361702127658
1116,263843,0,1,1399,37,0.02702702702702703
1117,263856,8,6,9086,137,0.10218978102189781
1118,263860,4,12,6544,115,0.1391304347826087
1119,264046,0,0,45,1,0.0
1120,265078,0,0,101,7,0.0
1121,266795,15,8,11160,164,0.1402439024390244
1122,266807,47,38,12799,237,0.35864978902953587
1123,267420,0,0,187,5,0.0
1124,268670,2,5,4966,75,0.09333333333333334
1125,268946,0,0,245,3,0.0
1126,268949,0,0,54,1,0.0
1127,268957,0,0,90,1,0.0
1128,268958,1,1,333,9,0.2222222222222222
1129,271451,0,0,54,5,0.0
1130,271988,0,0,329,10,0.0
1131,272679,1,0,561,16,0.0625
1132,273000,0,0,534,9,0.0
1133,273152,5,2,12669,156,0.04487179487179487
1134,273236,0,0,180,2,0.0
1135,273438,0,0,1362,19,0.0
1136,273738,0,0,15,1,0.0
1137,274347,1,0,391,11,0.09090909090909091
1138,274484,0,0,73,3,0.0
1139,274771,0,0,30,3,0.0
1140,274862,1,1,779,19,0.10526315789473684
1141,275028,0,0,230,4,0.0
1142,276111,0,1,1688,23,0.043478260869565216
1143,277093,11,1,2014,50,0.24
1144,277118,0,1,1072,24,0.041666666666666664
1145,277137,0,1,4509,61,0.01639344262295082
1146,277384,0,0,6907,72,0.0
1147,277533,6,5,3223,64,0.171875
1148,278296,4,1,5209,53,0.09433962264150944
1149,278357,0,0,90,1,0.0
1150,278359,47,8,8499,134,0.41044776119402987
1151,278651,0,0,158,3,0.0
1152,278837,5,5,6866,100,0.1
1153,278992,0,0,159,6,0.0
1154,280701,4,5,3579,61,0.14754098360655737
1155,280730,2,13,6534,81,0.18518518518518517
1156,280795,0,0,565,13,0.0
1157,281404,5,6,2065,47,0.23404255319148937
1158,281755,4,6,3487,68,0.14705882352941177
1159,281769,8,2,10525,128,0.078125
1160,281963,1,1,5323,67,0.029850746268656716
1161,281989,4,4,4071,50,0.16
1162,281990,0,0,90,1,0.0
1163,282006,0,0,64,1,0.0
1164,282371,4,3,1904,40,0.175
1165,282406,1,1,524,13,0.15384615384615385
1166,282411,15,19,11086,149,0.22818791946308725
1167,282421,0,0,53,1,0.0
1168,282429,2,6,3631,45,0.17777777777777778
1169,282434,0,0,29,1,0.0
1170,282544,1,1,1140,23,0.08695652173913043
1171,282671,0,0,318,8,0.0
1172,282672,0,0,178,6,0.0
1173,282694,2,3,1290,42,0.11904761904761904
1174,282700,0,1,615,16,0.0625
1175,282722,3,1,1315,17,0.23529411764705882
1176,282724,0,0,127,2,0.0
1177,282810,1,4,714,10,0.5
1178,283223,1,3,1515,44,0.09090909090909091
1179,283489,0,0,826,10,0.0
1180,284342,0,0,6840,70,0.0
1181,284430,0,0,1003,12,0.0
1182,284454,0,0,19,1,0.0
1183,284727,24,10,9361,123,0.2764227642276423
1184,284854,6,4,5728,96,0.10416666666666667
1185,284857,5,10,8877,106,0.14150943396226415
1186,284884,14,7,6662,110,0.19090909090909092
1187,285322,1,3,3370,43,0.09302325581395349
1188,285771,1,0,226,8,0.125
1189,285957,0,0,83,10,0.0
1190,286384,0,0,3231,40,0.0
1191,286415,0,0,8870,100,0.0
1192,286779,0,0,4947,56,0.0
1193,286849,0,0,1,1,0.0
1194,287178,0,0,39,2,0.0
1195,288230,21,29,6550,102,0.49019607843137253
1196,288318,12,18,8409,128,0.234375
1197,288371,0,0,45,1,0.0
1198,288454,0,0,118,4,0.0
1199,289236,6,1,1524,66,0.10606060606060606
1200,289241,0,0,19,3,0.0
1201,289255,0,5,6223,87,0.05747126436781609
1202,289257,1,1,1151,30,0.06666666666666667
1203,289272,0,1,723,18,0.05555555555555555
1204,289286,1,5,1385,29,0.20689655172413793
1205,289287,0,0,37,3,0.0
1206,289446,0,1,370,5,0.2
1207,290249,6,11,14001,160,0.10625
1208,290273,0,0,1451,19,0.0
1209,291247,0,0,101,6,0.0
1210,291417,4,5,6137,73,0.1232876712328767
1211,294321,0,0,181,3,0.0
1212,294568,0,0,316,9,0.0
1213,294894,2,0,562,16,0.125
1214,295065,0,1,1480,31,0.03225806451612903
1215,295331,7,5,3851,58,0.20689655172413793
1216,295360,0,0,180,2,0.0
1217,295414,0,2,3862,63,0.031746031746031744
1218,295622,1,2,1537,25,0.12
1219,296227,0,1,360,4,0.25
1220,296622,32,29,11443,194,0.31443298969072164
1221,296783,4,1,2073,38,0.13157894736842105
1222,297194,0,0,2148,26,0.0
1223,297784,0,0,3182,65,0.0
1224,298197,0,0,951,12,0.0
1225,298575,4,5,2694,63,0.14285714285714285
1226,298583,0,0,659,8,0.0
1227,298589,6,0,11764,127,0.047244094488188976
1228,298602,2,0,429,5,0.4
1229,298607,1,0,488,14,0.07142857142857142
1230,298613,0,0,630,7,0.0
1231,298976,20,6,5936,103,0.2524271844660194
1232,298983,6,6,3051,84,0.14285714285714285
1233,299715,0,0,360,4,0.0
1234,300168,5,6,9316,143,0.07692307692307693
1235,302991,2,1,5486,80,0.0375
1236,303140,5,0,3848,49,0.10204081632653061
1237,303248,0,0,411,5,0.0
1238,304250,0,0,110,8,0.0
1239,305956,1,0,431,15,0.06666666666666667
1240,305957,0,0,4,1,0.0
1241,307519,0,0,4297,61,0.0
1242,307805,0,0,45,1,0.0
1243,308371,0,0,1264,15,0.0
1244,308801,5,3,2659,39,0.20512820512820512
1245,309007,0,0,140,2,0.0
1246,309110,23,15,10970,152,0.25
1247,311044,2,6,6431,69,0.11594202898550725
1248,311277,0,0,242,3,0.0
1249,311287,0,1,1187,20,0.05
1250,311489,0,0,534,17,0.0
1251,311680,0,0,3,1,0.0
1252,313113,0,0,109,4,0.0
1253,314678,1,2,438,15,0.2
1254,315110,16,4,3143,52,0.38461538461538464
1255,315289,1,1,857,15,0.13333333333333333
1256,316264,4,6,2796,39,0.2564102564102564
1257,316884,0,0,90,1,0.0
1258,317482,0,0,354,10,0.0
1259,318077,1,0,504,19,0.05263157894736842
1260,319131,0,0,201,3,0.0
1261,319160,0,2,583,14,0.14285714285714285
1262,319541,0,0,498,6,0.0
1263,319745,7,5,6492,110,0.10909090909090909
1264,319859,0,0,235,6,0.0
1265,320259,0,0,52,2,0.0
1266,320271,3,3,3571,62,0.0967741935483871
1267,320466,0,0,3,2,0.0
1268,321247,1,0,864,23,0.043478260869565216
1269,321629,0,0,84,3,0.0
1270,322917,1,0,901,21,0.047619047619047616
1271,323169,0,0,12,1,0.0
1272,323704,1,2,608,15,0.2
1273,323740,0,0,3,1,0.0
1274,323831,2,1,345,17,0.17647058823529413
1275,324321,0,0,57,8,0.0
1276,324475,0,0,3,1,0.0
1277,324946,0,0,28,2,0.0
1278,326330,9,9,8117,98,0.1836734693877551
1279,326416,2,0,1778,23,0.08695652173913043
1280,327126,2,0,1475,30,0.06666666666666667
1281,328480,0,0,2006,29,0.0
1282,328914,1,0,595,15,0.06666666666666667
1283,329145,6,1,8884,102,0.06862745098039216
1284,329723,0,1,351,12,0.08333333333333333
1285,329812,1,0,665,17,0.058823529411764705
1286,330352,3,1,4660,67,0.05970149253731343
1287,331496,0,1,851,14,0.07142857142857142
1288,331498,0,0,433,11,0.0
1289,331505,2,3,2800,46,0.10869565217391304
1290,331511,2,2,1013,33,0.12121212121212122
1291,331514,0,0,34,3,0.0
1292,332612,7,0,1965,41,0.17073170731707318
1293,333347,0,0,4,1,0.0
1294,334042,0,0,93,7,0.0
1295,334222,14,6,4966,71,0.28169014084507044
1296,335216,0,0,49,3,0.0
1297,335221,0,0,530,6,0.0
1298,335225,2,4,2001,46,0.13043478260869565
1299,335245,3,2,2114,35,0.14285714285714285
1300,335457,1,1,181,3,0.6666666666666666
1301,336168,0,0,424,6,0.0
1302,336646,0,0,231,9,0.0
1303,336731,0,1,961,22,0.045454545454545456
1304,336828,1,1,1214,38,0.05263157894736842
1305,336869,3,4,7711,103,0.06796116504854369
1306,337066,4,3,4248,70,0.1
1307,337922,4,1,2231,29,0.1724137931034483
1308,337946,1,0,1267,30,0.03333333333333333
1309,338285,2,1,8874,100,0.03
1310,338424,13,16,10772,125,0.232
1311,338425,15,20,7070,98,0.35714285714285715
1312,339699,1,0,363,9,0.1111111111111111
1313,339707,0,0,45,1,0.0
1314,339808,2,5,5664,69,0.10144927536231885
1315,339816,5,8,4020,62,0.20967741935483872
1316,339820,4,6,4837,78,0.1282051282051282
1317,340205,2,0,147,6,0.3333333333333333
1318,340206,0,0,90,1,0.0
1319,340339,0,0,370,7,0.0
1320,340853,0,2,1912,25,0.08
1321,340867,1,1,2286,29,0.06896551724137931
1322,340870,0,0,83,2,0.0
1323,341110,4,5,2316,33,0.2727272727272727
1324,341227,1,4,2435,35,0.14285714285714285
1325,341230,0,0,90,1,0.0
1326,341264,1,1,3566,34,0.058823529411764705
1327,341272,1,4,4018,52,0.09615384615384616
1328,341317,1,2,1421,31,0.0967741935483871
1329,341713,0,0,5,1,0.0
1330,342385,3,2,6876,81,0.06172839506172839
1331,343273,0,0,207,8,0.0
1332,344393,1,1,1809,23,0.08695652173913043
1333,345654,0,0,820,20,0.0
1334,346289,4,2,7566,98,0.061224489795918366
1335,346766,0,0,825,12,0.0
1336,348425,0,1,42,3,0.3333333333333333
1337,348795,11,6,3780,48,0.3541666666666667
1338,349066,33,5,6166,103,0.36893203883495146
1339,349599,1,8,5890,91,0.0989010989010989
1340,349836,3,0,4695,70,0.04285714285714286
1341,349856,1,1,3081,54,0.037037037037037035
1342,349873,0,0,85,5,0.0
1343,350219,3,7,3250,50,0.2
1344,350364,0,2,1615,26,0.07692307692307693
1345,351478,63,40,17336,224,0.45982142857142855
1346,351746,2,2,1422,21,0.19047619047619047
1347,351809,2,6,9110,105,0.0761904761904762
1348,351892,0,0,166,3,0.0
1349,353032,2,0,2410,29,0.06896551724137931
1350,353959,0,0,17,2,0.0
1351,354361,2,2,2582,36,0.1111111111111111
1352,354697,0,0,1083,18,0.0
1353,354741,25,3,6610,132,0.21212121212121213
1354,355335,0,0,1185,15,0.0
1355,355624,0,0,381,5,0.0
1356,355627,0,1,720,2,0.5
1357,355628,2,6,11025,145,0.05517241379310345
1358,355861,10,3,1507,23,0.5652173913043478
1359,356197,12,19,10347,149,0.2080536912751678
1360,357162,0,1,986,22,0.045454545454545456
1361,357565,4,5,6901,97,0.09278350515463918
1362,357884,1,0,5611,67,0.014925373134328358
1363,357885,12,17,9072,129,0.2248062015503876
1364,358115,0,0,1685,22,0.0
1365,358143,0,0,1993,26,0.0
1366,358250,0,2,6963,89,0.02247191011235955
1367,359210,0,0,42,3,0.0
1368,361104,2,4,3428,51,0.11764705882352941
1369,361254,24,1,4990,74,0.33783783783783783
1370,362086,4,4,2644,34,0.23529411764705882
1371,362842,3,4,2625,48,0.14583333333333334
1372,363541,0,0,25,1,0.0
1373,364237,2,0,2317,32,0.0625
1374,364240,0,0,90,1,0.0
1375,364603,2,1,1232,33,0.09090909090909091
1376,366930,0,1,769,29,0.034482758620689655
1377,367464,0,0,3137,35,0.0
1378,367466,1,2,4327,52,0.057692307692307696
1379,368582,0,0,20,2,0.0
1380,369081,8,8,7392,128,0.125
1381,370691,1,1,2782,36,0.05555555555555555
1382,371003,0,0,7,2,0.0
1383,371174,0,3,1678,55,0.05454545454545454
1384,371998,28,23,7416,117,0.4358974358974359
1385,372051,0,0,4,1,0.0
1386,372246,31,25,14033,179,0.3128491620111732
1387,373683,0,0,39,1,0.0
1388,373916,0,1,186,4,0.25
1389,374077,2,0,2956,51,0.0392156862745098
1390,374081,0,0,1027,15,0.0
1391,374082,0,0,44,3,0.0
