,domestic_competition_id,player_id,pretty_name,last_season,current_club_id
1542,ES1,18944,Gerard Pique,2022,131
1543,ES1,531277,Andres Martin,2022,367
1544,ES1,531274,Diego Fuoli,2022,3302
1545,ES1,20005,Papu Gomez,2022,368
1546,ES1,257376,Domingos Duarte,2022,3709
1547,ES1,527698,Kike Perez,2022,366
1548,ES1,527350,Manu Vallejo,2022,12321
1549,ES1,525578,Pathe Ciss,2022,367
1550,ES1,525299,Miguel Gutierrez,2022,12321
1551,ES1,262939,Johan Mojica,2022,1050
1552,ES1,20506,Andres Guardado,2022,150
1553,ES1,524000,Dani Vivian,2022,621
1554,ES1,339699,Giovanni Gonzalez,2022,237
1555,ES1,522784,Taty Castellanos,2022,12321
1556,ES1,91849,Thomas Delaney,2022,368
1557,ES1,89733,Alex Fernandez,2022,2687
1558,ES1,261504,Aleix Garcia,2022,12321
1559,ES1,520947,Santiago Arzamendia,2022,2687
1560,ES1,520840,Jose Copete,2022,237
1561,ES1,518644,Largie Ramazani,2022,3302
1562,ES1,517894,Matheus Cunha,2022,13
1563,ES1,517842,Aihen Munoz,2022,681
1564,ES1,517753,Oscar Valentin,2022,367
1565,ES1,262396,Unai Simon,2022,621
1566,ES1,513031,Antonio Sanchez,2022,237
1567,ES1,524010,Oier Zarraga,2022,621
1568,ES1,81999,Joselu,2022,714
1569,ES1,31909,Toni Kroos,2022,418
1570,ES1,32467,Ivan Rakitic,2022,368
1571,ES1,454238,Tomas Alarcon,2022,2687
1572,ES1,282411,Marcos Llorente,2022,13
1573,ES1,453704,Alvaro Fernandez,2022,714
1574,ES1,451801,Abdul Mumin,2022,367
1575,ES1,74294,Nemanja Gudelj,2022,368
1576,ES1,449796,Alejandro Catena,2022,367
1577,ES1,449496,Alvaro Aguado,2022,366
1578,ES1,282429,Sergio Reguilon,2022,13
1579,ES1,74229,Koke,2022,13
1580,ES1,448628,Javi Galan,2022,940
1581,ES1,73185,Lucas Perez,2022,2687
1582,ES1,282694,Augusto Solari,2022,940
1583,ES1,442805,Iddrisu Baba,2022,237
1584,ES1,40423,Claudio Bravo,2022,150
1585,ES1,282410,Jose Carlos Lazo,2022,714
1586,ES1,282722,Alex Collado,2022,1531
1587,ES1,282727,Monchu,2022,366
1588,ES1,282810,Carles Perez,2022,940
1589,ES1,439022,Marcao,2022,368
1590,ES1,438001,Santiago Bueno,2022,12321
1591,ES1,434990,Alex Sola,2022,681
1592,ES1,283170,Inaki Pena,2022,131
1593,ES1,433049,Youssef En Nesyri,2022,368
1594,ES1,429983,Jorgen Strand Larsen,2022,940
1595,ES1,429901,Paul Akouokou,2022,150
1596,ES1,428948,Andoni Zubiaurre,2022,681
1597,ES1,283196,Kasper Dolberg,2022,368
1598,ES1,284342,Jeremias Ledesma,2022,2687
1599,ES1,424042,Nahuel Molina,2022,13
1600,ES1,423444,Fran Beltran,2022,940
1601,ES1,442552,Houboulang Mendes,2022,3302
1602,ES1,74857,Marc Andre Ter Stegen,2022,131
1603,ES1,39152,Radamel Falcao,2022,367
1604,ES1,38253,Robert Lewandowski,2022,131
1605,ES1,81997,Fernando Martinez,2022,3302
1606,ES1,34370,Diego Lopez,2022,367
1607,ES1,277137,Renato Tapia,2022,940
1608,ES1,34601,Raul Garcia,2022,621
1609,ES1,277384,Martin Valjent,2022,237
1610,ES1,466810,Ansu Fati,2022,131
1611,ES1,277533,Josan,2022,1531
1612,ES1,466805,Nico Gonzalez,2022,1049
1613,ES1,466794,Eric Garcia,2022,131
1614,ES1,466783,Arnau Tenas,2022,131
1615,ES1,278296,Antonio Raillo,2022,237
1616,ES1,465967,Ander Guevara,2022,681
1617,ES1,80293,Aissa Mandi,2022,1050
1618,ES1,35047,Axel Witsel,2022,13
1619,ES1,462250,Joao Felix,2022,13
1620,ES1,35518,David Silva,2022,681
1621,ES1,278359,Borja Iglesias,2022,150
1622,ES1,455349,Jon Morcillo,2022,621
1623,ES1,74869,Francis Coquelin,2022,1050
1624,ES1,457221,Lucas Robertone,2022,3302
1625,ES1,281989,Luis Milla,2022,3709
1626,ES1,457931,Luiz Felipe,2022,150
1627,ES1,281769,Mario Hermoso,2022,13
1628,ES1,255755,Alex Telles,2022,368
1629,ES1,281755,Ivan Alejo,2022,2687
1630,ES1,461617,Rodrigo Riquelme,2022,12321
1631,ES1,37337,Mario Suarez,2022,367
1632,ES1,280730,Alvaro Odriozola,2022,418
1633,ES1,280701,Theo Bongonda,2022,2687
1634,ES1,76467,Kiko Femenia,2022,1050
1635,ES1,76746,Damian Suarez,2022,3709
1636,ES1,281404,Kenedy,2022,366
1637,ES1,92947,Sergi Gomez,2022,714
